id_estudiante,nombre,anio_ingreso,ciclo,carrera,sociabilidad,comorbilidad,mascarilla
U201702552,Noelia Paredes Palomino,2017,10,Administración y Finanzas,0.67,0,0
U201902553,Sofia Cabrera Campos,2019,10,Comunicación y Periodismo,0.6,0,0
U201802554,Santiago Salinas Cruz,2018,10,Ingeniería de Ciberseguridad,0.67,1,0
U202502555,Emilia Soto Castañeda,2025,1,Administración y Finanzas,0.38,0,0
U201702556,Gonzalo Chavez Rivera,2017,10,Administración y Negocios Internacionales,0.62,1,0
U202002557,Bruno Castro Romero,2020,10,Derecho,0.66,0,0
U202402558,Daniel Cabrera Hernandez,2024,2,Derecho,0.02,0,0
U202402559,Abril Perez Quispe,2024,3,Ingeniería de Gestión Empresarial,0.33,1,0
U202202560,Belen Morales Rivera,2022,7,Administración y Negocios Internacionales,0.54,0,0
U201902561,Thiago Chavez Mamani,2019,10,Comunicación y Marketing,0.16,0,0
U202402562,Mateo Cabrera Palomino,2024,3,Derecho,0.33,0,0
U202402563,Pablo Valverde Zapata,2024,2,Psicología Educacional,0.8,1,0
U202002564,Mateo Diaz Ibarra,2020,10,Administración y Finanzas,1,0,0
U202102565,Leonardo Garcia Huamani,2021,8,Comunicación Audiovisual y Medios Interactivos,0.88,0,0
U201902566,Thiago Ramirez Zapata,2019,10,Economía y Ciencia de Datos,0.71,0,0
U202002567,Mateo Herrera Paredes,2020,10,Ingeniería de Ciberseguridad,0.47,0,0
U201902568,Isabella Herrera Ortega,2019,10,Comunicación Audiovisual y Medios Interactivos,0.87,0,0
U201902569,Claudia Guerrero Aguilar,2019,10,Administración y Negocios Internacionales,0.74,0,0
U202102570,Javier Valverde Silva,2021,9,Relaciones Internacionales,0.59,0,0
U201702571,Abril Garcia Castañeda,2017,10,Psicología Educacional,0.68,0,0
U201802572,Alejandro Mendoza Romero,2018,10,Derecho,0.18,0,0
U202202573,Jonatan Carranza Vera,2022,6,Ingeniería de Software,0.86,0,0
U202002574,Roxana Dominguez Romero,2020,10,Administración y Marketing,0.7,0,0
U202002575,Alonso Torres Vera,2020,10,Relaciones Internacionales,0.58,0,0
U202202576,Camila Salinas Paredes,2022,7,Ingeniería de Sistemas de Información,0.63,0,0
U202402577,Rafael Flores Huamani,2024,3,Administración,0.64,0,0
U202002578,Jonatan Castro Ibarra,2020,10,Comunicación y Periodismo,0.75,1,0
U202202579,Mariana Chavez Quispe,2022,7,Derecho,0.44,0,0
U202202580,Laura Guerrero Arreola,2022,6,Derecho,0.55,0,0
U201702581,Liliana Ramirez Cruz,2017,10,Administración y Marketing,0.72,0,0
U202402582,Liliana Medina Aguilar,2024,3,Comunicación y Marketing,0.83,0,0
U202402583,Matias Flores Mamani,2024,2,Psicología Educacional,0.65,0,0
U201802584,Ariana Herrera Vera,2018,10,Relaciones Internacionales,0.73,0,0
U201702585,Sebastian Torres Cruz,2017,10,Psicología Educacional,0.67,0,0
U201802586,Thiago Cabrera Silva,2018,10,Administración,0.95,0,0
U202002587,Bruno Herrera Cruz,2020,10,Administración y Marketing,0.83,0,0
U202002588,Alonso Rojas Ibarra,2020,10,Economía y Ciencia de Datos,0.81,0,0
U202002589,Giancarlo Herrera Silva,2020,10,Administración,0.51,0,0
U201802590,Leonardo Diaz Silva,2018,10,Relaciones Internacionales,0.67,0,0
U202102591,Mateo Dominguez Delgado,2021,8,Ingeniería de Software,0.49,0,0
U201802592,Diego Rojas Ibarra,2018,10,Derecho,0.29,0,0
U202402593,Jonatan Soto Cruz,2024,2,Ingeniería de Software,0.78,0,0
U202202594,Andrea Medina Vera,2022,6,Comunicación e Imagen Empresarial,0.66,0,0
U202502595,Pablo Guerrero Palomino,2025,1,Contabilidad y Administración,0.55,0,0
U202202596,Laura Lopez Rivera,2022,6,Ingeniería de Ciberseguridad,0.75,1,0
U201902597,Sebastian Perez Vega,2019,10,Administración y Finanzas,0.57,0,0
U201802598,Ignacio Salinas Rivera,2018,10,Ingeniería Industrial,0.93,0,0
U201802599,Sebastian Cabrera Palomino,2018,10,Administración y Marketing,0.42,0,0
U201802600,Santiago Garcia Mamani,2018,10,Contabilidad y Administración,0.72,0,0
U202502601,Gabriela Lopez Escobar,2025,1,Contabilidad y Finanzas,0.37,0,0
U202002602,Mariana Reyes Mamani,2020,10,Ingeniería Civil,0.75,0,0
U201702603,Roxana Salinas Castañeda,2017,10,Administración,1,0,0
U201902604,Alonso Vargas Palomino,2019,10,Economía y Ciencia de Datos,0.53,0,0
U202202605,Mariana Torres Quispe,2022,7,Psicología Educacional,0.99,0,0
U202002606,Alonso Perez Castañeda,2020,10,Contabilidad y Administración,0.85,1,0
U202002607,Giancarlo Garcia Zapata,2020,10,Ingeniería Civil,0.62,0,0
U202102608,Isabella Herrera Ortega,2021,9,Comunicación Audiovisual y Medios Interactivos,0.51,0,0
U202402609,Giancarlo Garcia Cruz,2024,3,Psicología Educacional,0.35,0,0
U202202610,Claudia Perez Salas,2022,7,Ingeniería de Gestión Empresarial,0.71,0,0
U201702611,Abril Dominguez Castañeda,2017,10,Comunicación Audiovisual y Medios Interactivos,0.6,0,0
U201702612,Belen Alvarez Silva,2017,10,Contabilidad y Administración,0.71,0,0
U202502613,Aldo Garcia Zapata,2025,1,Administración,0.47,0,0
U202002614,Carla Garcia Zapata,2020,10,Derecho,0.73,0,0
U202102615,Emilia Alvarez Huamani,2021,9,Ingeniería Industrial,0.85,0,0
U201702616,Roxana Herrera Paredes,2017,10,Comunicación y Marketing,0.75,0,0
U201902617,Lucia Diaz Huamani,2019,10,Comunicación y Periodismo,0.34,1,0
U202402618,Noelia Medina Zapata,2024,2,Economía y Ciencia de Datos,0.55,0,0
U202102619,Mauro Rojas Palomino,2021,8,Economía y Ciencia de Datos,0.78,0,0
U202402620,Isabella Castro Delgado,2024,3,Contabilidad y Administración,0.66,0,0
U202502621,Gabriela Flores Palomino,2025,1,Ingeniería de Software,0.48,0,0
U201902622,Aldo Castro Vera,2019,10,Ingeniería Civil,0.51,0,0
U202502623,Romina Mendoza Salas,2025,1,Relaciones Internacionales,0.69,0,0
U202202624,Gonzalo Diaz Vega,2022,7,Comunicación y Periodismo,0.82,0,0
U201702625,Matias Chavez Mamani,2017,10,Derecho,0.93,0,0
U201902626,Giancarlo Medina Aguilar,2019,10,Comunicación y Periodismo,0.67,0,0
U202002627,Daniel Herrera Quispe,2020,10,Relaciones Internacionales,0.55,0,0
U201802628,Giancarlo Guerrero Silva,2018,10,Administración y Finanzas,0.76,1,0
U201702629,Fabrizio Rojas Ibarra,2017,10,Psicología Educacional,0.74,0,0
U202302630,Leonardo Lopez Romero,2023,4,Psicología Educacional,0.83,0,0
U202502631,Alejandro Valverde Delgado,2025,1,Contabilidad y Finanzas,0.56,0,0
U201802632,Thiago Dominguez Huamani,2018,10,Comunicación y Periodismo,0.69,1,0
U202202633,Martin Reyes Mamani,2022,6,Relaciones Internacionales,0.43,0,0
U202402634,Ariana Dominguez Paredes,2024,3,Contabilidad y Administración,0.86,0,0
U201802635,Alonso Cabrera Aguilar,2018,10,Administración y Negocios Internacionales,0.65,0,0
U202002636,Rafael Garcia Romero,2020,10,Relaciones Internacionales,0.53,0,0
U201802637,Santiago Soto Escobar,2018,10,Psicología Educacional,0.8,0,0
U201702638,Jonatan Torres Mamani,2017,10,Derecho,0.57,0,0
U202402639,Santiago Lopez Palomino,2024,2,Ingeniería de Ciberseguridad,0.89,0,0
U202302640,Abril Garcia Cruz,2023,5,Administración y Marketing,0.87,0,0
U202202641,Sebastian Salinas Salas,2022,7,Administración y Negocios Internacionales,0.47,0,0
U202402642,Franco Herrera Escobar,2024,2,Ingeniería Industrial,0.83,0,0
U201902643,Gabriela Morales Castañeda,2019,10,Ingeniería de Ciberseguridad,0.45,1,0
U202002644,Paula Guerrero Vera,2020,10,Administración,0.37,1,0
U201702645,Rafael Diaz Huamani,2017,10,Comunicación e Imagen Empresarial,0.71,0,0
U202202646,Daniel Cabrera Romero,2022,7,Ingeniería Civil,0.63,0,0
U202102647,Jonatan Guerrero Salas,2021,9,Administración y Marketing,0.33,0,0
U202402648,Sebastian Flores Paredes,2024,2,Contabilidad y Finanzas,0.42,1,0
U201702649,Carla Gomez Ortega,2017,10,Administración y Marketing,0.58,0,0
U202202650,Bruno Cabrera Hernandez,2022,7,Administración,0.58,0,0
U202002651,Fabrizio Perez Ibarra,2020,10,Ingeniería de Software,0.63,0,0
U201702652,Daniel Huamani Ortega,2017,10,Comunicación e Imagen Empresarial,0.54,0,0
U202202653,Santiago Valverde Arreola,2022,6,Administración,0.42,0,0
U202502654,Emilia Reyes Aguilar,2025,1,Administración y Finanzas,0.74,0,0
U202002655,Alonso Dominguez Hernandez,2020,10,Derecho,0.63,0,0
U202302656,Alonso Diaz Paredes,2023,4,Contabilidad y Administración,0.34,0,0
U202302657,Laura Dominguez Zapata,2023,4,Comunicación Audiovisual y Medios Interactivos,0.5,0,0
U202402658,Javier Dominguez Castañeda,2024,2,Derecho,0.69,0,0
U202302659,Natalia Soto Escobar,2023,4,Ingeniería de Software,0.82,0,0
U202502660,Ariana Valverde Ortega,2025,1,Comunicación Audiovisual y Medios Interactivos,0.53,0,0
U202502661,Ariana Vargas Palomino,2025,1,Ingeniería de Software,0.43,0,0
U201702662,Bruno Huamani Huamani,2017,10,Contabilidad y Administración,0.58,0,0
U202502663,Abril Soto Salas,2025,1,Contabilidad y Administración,0.39,0,0
U202302664,Valeria Soto Quispe,2023,5,Ingeniería Industrial,0.69,0,0
U202002665,Marcos Torres Castañeda,2020,10,Comunicación y Periodismo,0.78,0,0
U202302666,Martin Vargas Quispe,2023,4,Comunicación y Marketing,0.85,0,0
U201802667,Sofia Ramirez Cruz,2018,10,Administración y Marketing,0.74,0,0
U201902668,Renata Perez Zapata,2019,10,Ingeniería Civil,0.79,0,0
U202402669,Thiago Herrera Castañeda,2024,3,Relaciones Internacionales,0.07,0,0
U201902670,Jonatan Gomez Salas,2019,10,Contabilidad y Finanzas,0.64,0,0
U202502671,Liliana Soto Quispe,2025,1,Relaciones Internacionales,0.69,1,0
U202002672,Pablo Carranza Hernandez,2020,10,Comunicación y Periodismo,0.66,0,0
U202002673,Claudia Castro Rivera,2020,10,Administración,0.76,0,0
U202202674,Paula Valverde Ortega,2022,7,Comunicación Audiovisual y Medios Interactivos,0.54,0,0
U202202675,Romina Diaz Mamani,2022,6,Psicología Educacional,0.61,0,0
U201702676,Romina Rojas Huamani,2017,10,Contabilidad y Finanzas,0.88,0,0
U202002677,Angel Ramirez Aguilar,2020,10,Comunicación y Marketing,0.2,1,0
U202202678,Pablo Dominguez Salas,2022,7,Contabilidad y Administración,0.57,0,0
U202202679,Santiago Ramirez Salas,2022,7,Ingeniería de Ciberseguridad,0.81,0,0
U201802680,Emilia Salinas Cruz,2018,10,Comunicación y Marketing,0.73,0,0
U201902681,Marcos Chavez Salas,2019,10,Derecho,0.6,0,0
U202102682,Claudia Herrera Aguilar,2021,8,Administración,1,0,0
U202402683,Paula Carranza Delgado,2024,2,Administración y Negocios Internacionales,0.71,0,0
U202102684,Ariana Huamani Ortega,2021,9,Administración y Marketing,0.65,1,0
U201702685,Sofia Carranza Vega,2017,10,Contabilidad y Administración,0.62,1,0
U202302686,Fabrizio Herrera Escobar,2023,5,Ingeniería Civil,0.7,0,0
U202102687,Valeria Huamani Valdez,2021,8,Ingeniería de Gestión Empresarial,0.84,0,0
U202502688,Isabella Mendoza Hernandez,2025,1,Comunicación Audiovisual y Medios Interactivos,0.67,0,0
U202302689,Alonso Soto Aguilar,2023,4,Ingeniería de Software,0.62,0,0
U202202690,Andrea Rojas Romero,2022,7,Comunicación Audiovisual y Medios Interactivos,0.56,0,0
U202502691,Sofia Paredes Cruz,2025,1,Comunicación Audiovisual y Medios Interactivos,0.77,0,0
U202302692,Matias Garcia Cruz,2023,5,Ingeniería de Gestión Empresarial,0.44,0,0
U202102693,Alejandro Medina Cruz,2021,8,Economía y Ciencia de Datos,0.56,1,0
U202502694,Claudia Herrera Arreola,2025,1,Contabilidad y Finanzas,0.8,0,0
U201802695,Marcos Morales Delgado,2018,10,Ingeniería de Ciberseguridad,0.42,0,0
U202202696,Giancarlo Dominguez Hernandez,2022,6,Economía y Ciencia de Datos,0.36,1,0
U201802697,Camila Flores Ibarra,2018,10,Relaciones Internacionales,0.78,0,0
U202202698,Lucia Valverde Mamani,2022,6,Ingeniería de Gestión Empresarial,0.42,0,0
U202102699,Natalia Mendoza Valdez,2021,8,Ingeniería Civil,0.45,0,0
U201702700,Bruno Morales Quispe,2017,10,Ingeniería de Gestión Empresarial,0.7,0,0
U202502701,Bruno Valverde Vera,2025,1,Relaciones Internacionales,0.35,0,0
U201702702,Romina Vargas Huamani,2017,10,Comunicación y Marketing,0.46,1,0
U202202703,Rafael Lopez Mamani,2022,7,Ingeniería de Gestión Empresarial,0.41,0,0
U202402704,Cesar Medina Paredes,2024,2,Ingeniería de Sistemas de Información,0.7,0,0
U201702705,Franco Mendoza Zapata,2017,10,Ingeniería Industrial,0.59,0,0
U201702706,Mariana Mendoza Romero,2017,10,Contabilidad y Finanzas,0.66,0,0
U202102707,Alonso Mendoza Palomino,2021,9,Ingeniería de Sistemas de Información,0.66,0,0
U202302708,Jonatan Garcia Huamani,2023,5,Contabilidad y Finanzas,1,0,0
U201702709,Liliana Perez Castañeda,2017,10,Ingeniería de Gestión Empresarial,0.63,0,0
U202202710,Sebastian Herrera Castañeda,2022,6,Comunicación e Imagen Empresarial,0.66,0,0
U202102711,Mauro Ramirez Aguilar,2021,8,Contabilidad y Administración,0.66,1,0
U202002712,Ignacio Reyes Zapata,2020,10,Ingeniería Industrial,0.79,0,0
U202502713,Laura Chavez Escobar,2025,1,Ingeniería de Software,0.72,0,0
U202202714,Roxana Mendoza Romero,2022,6,Comunicación y Marketing,0.42,0,0
U202102715,Laura Chavez Valdez,2021,8,Derecho,0.67,0,0
U202402716,Paula Garcia Delgado,2024,3,Ingeniería de Software,1,0,0
U202002717,Aldo Medina Escobar,2020,10,Comunicación y Periodismo,0.57,1,0
U202102718,Leonardo Huamani Paredes,2021,9,Ingeniería de Gestión Empresarial,0.77,0,0
U201702719,Bruno Mendoza Escobar,2017,10,Psicología Educacional,0.45,0,0
U202002720,Aldo Ramirez Vera,2020,10,Relaciones Internacionales,0.63,1,0
U201802721,Pablo Lopez Ibarra,2018,10,Derecho,0.58,1,0
U201802722,Natalia Morales Salas,2018,10,Ingeniería de Gestión Empresarial,0.36,0,0
U202402723,Valentino Medina Ibarra,2024,3,Comunicación e Imagen Empresarial,0.59,0,0
U202002724,Valentino Lopez Quispe,2020,10,Contabilidad y Finanzas,0.62,0,0
U201802725,Mateo Carranza Huamani,2018,10,Contabilidad y Finanzas,0.75,0,0
U202202726,Noelia Torres Ibarra,2022,7,Ingeniería Industrial,0.37,0,0
U202202727,Liliana Paredes Silva,2022,7,Comunicación e Imagen Empresarial,0.53,0,0
U202502728,Camila Gomez Silva,2025,1,Ingeniería de Sistemas de Información,0.69,0,0
U201702729,Bruno Vargas Castañeda,2017,10,Ingeniería de Ciberseguridad,0.6,0,0
U201902730,Ignacio Alvarez Mamani,2019,10,Ingeniería de Gestión Empresarial,0.87,0,0
U202002731,Carla Vargas Palomino,2020,10,Psicología Educacional,0.34,0,0
U202502732,Liliana Flores Mamani,2025,1,Ingeniería de Gestión Empresarial,0.85,0,0
U202302733,Mateo Vargas Salas,2023,4,Ingeniería de Ciberseguridad,0.5,0,0
U202002734,Daniel Ramirez Huamani,2020,10,Ingeniería de Software,0.6,0,0
U202502735,Gabriela Rojas Ortega,2025,1,Comunicación Audiovisual y Medios Interactivos,0.76,0,0
U201802736,Andrea Vargas Arreola,2018,10,Psicología Educacional,0.63,0,0
U201902737,Giancarlo Ramirez Hernandez,2019,10,Ingeniería Industrial,0.57,0,0
U202202738,Aldo Vargas Rivera,2022,6,Derecho,0.83,0,0
U202502739,Abril Torres Huamani,2025,1,Contabilidad y Finanzas,0.52,1,0
U202102740,Jonatan Reyes Ortega,2021,8,Comunicación e Imagen Empresarial,0.83,1,0
U201702741,Giancarlo Chavez Delgado,2017,10,Administración,0.59,0,0
U201702742,Camila Alvarez Quispe,2017,10,Administración y Marketing,0.81,0,0
U201902743,Sofia Medina Arreola,2019,10,Ingeniería de Gestión Empresarial,0.39,1,0
U202502744,Bruno Morales Vega,2025,1,Ingeniería de Sistemas de Información,0.51,0,0
U202002745,Thiago Guerrero Vera,2020,10,Psicología Educacional,0.67,1,0
U202002746,Valeria Perez Rivera,2020,10,Ingeniería de Sistemas de Información,0.63,0,0
U202402747,Alonso Rojas Cruz,2024,3,Ingeniería de Ciberseguridad,0.58,0,0
U201702748,Cesar Morales Silva,2017,10,Contabilidad y Administración,0.88,0,0
U202402749,Martin Chavez Salas,2024,2,Ingeniería de Software,0.54,0,0
U202402750,Alejandro Reyes Valdez,2024,3,Economía y Ciencia de Datos,0.66,0,0
U202402751,Mateo Salinas Salas,2024,3,Psicología Educacional,0.5,1,0
U202102752,Abril Cabrera Mamani,2021,8,Administración y Marketing,0.62,1,0
U201802753,Paula Paredes Silva,2018,10,Administración y Finanzas,0.71,0,0
U202502754,Paula Medina Cruz,2025,1,Comunicación y Periodismo,0.58,0,0
U202002755,Leonardo Ramirez Delgado,2020,10,Administración,0.76,0,0
U202202756,Elisa Guerrero Paredes,2022,6,Ingeniería de Sistemas de Información,0.8,1,0
U202302757,Franco Cabrera Palomino,2023,5,Ingeniería de Gestión Empresarial,0.81,0,0
U202402758,Javier Gomez Ortega,2024,2,Contabilidad y Administración,0.44,0,0
U202002759,Giancarlo Morales Aguilar,2020,10,Ingeniería de Software,0.55,1,0
U202502760,Elisa Guerrero Ibarra,2025,1,Psicología Educacional,0.52,0,0
U202402761,Sebastian Diaz Cruz,2024,2,Ingeniería de Software,0.6,0,0
U202502762,Rafael Ramirez Arreola,2025,1,Administración y Negocios Internacionales,0.68,0,0
U202102763,Carla Mendoza Ortega,2021,8,Administración,0.78,0,0
U202102764,Angel Herrera Rivera,2021,8,Contabilidad y Finanzas,0.78,0,0
U202202765,Angel Garcia Castañeda,2022,6,Ingeniería Civil,0.41,0,0
U201702766,Gabriela Carranza Romero,2017,10,Ingeniería de Sistemas de Información,0.41,0,0
U202502767,Daniel Ramirez Cruz,2025,1,Contabilidad y Finanzas,1,0,0
U202002768,Mauro Rojas Vega,2020,10,Comunicación y Periodismo,0.39,1,0
U202302769,Valeria Huamani Palomino,2023,5,Contabilidad y Administración,0.57,0,0
U201702770,Cesar Alvarez Quispe,2017,10,Comunicación y Marketing,1,0,0
U201902771,Andrea Gomez Rivera,2019,10,Administración y Marketing,0.65,0,0
U201702772,Alonso Torres Escobar,2017,10,Ingeniería de Gestión Empresarial,0.69,0,0
U202302773,Leonardo Vargas Rivera,2023,4,Economía y Ciencia de Datos,0.37,0,0
U201702774,Martin Dominguez Hernandez,2017,10,Relaciones Internacionales,0.72,0,0
U202202775,Claudia Chavez Paredes,2022,7,Ingeniería de Software,0.61,0,0
U202202776,Valeria Reyes Aguilar,2022,6,Administración y Finanzas,0.51,0,0
U201702777,Bruno Torres Palomino,2017,10,Administración y Marketing,0.33,0,0
U202002778,Camila Cabrera Valdez,2020,10,Comunicación e Imagen Empresarial,0.91,0,0
U202102779,Emilia Reyes Campos,2021,9,Ingeniería Civil,0.49,0,0
U202002780,Renata Alvarez Zapata,2020,10,Ingeniería Civil,0.72,0,0
U202402781,Carla Valverde Palomino,2024,3,Administración y Finanzas,0.77,1,0
U202302782,Mauro Diaz Romero,2023,4,Ingeniería de Gestión Empresarial,0.55,0,0
U202502783,Abril Valverde Ortega,2025,1,Comunicación e Imagen Empresarial,0.67,0,0
U202502784,Abril Garcia Vera,2025,1,Comunicación y Marketing,0.98,0,0
U202002785,Jonatan Rojas Ibarra,2020,10,Psicología Educacional,0.74,1,0
U202102786,Jonatan Chavez Cruz,2021,9,Contabilidad y Administración,0.58,0,0
U202302787,Laura Perez Valdez,2023,5,Contabilidad y Administración,0.54,0,0
U201802788,Sebastian Torres Romero,2018,10,Economía y Ciencia de Datos,0.38,1,0
U202102789,Liliana Gomez Ibarra,2021,9,Psicología Educacional,0.76,0,0
U202502790,Laura Reyes Cruz,2025,1,Economía y Ciencia de Datos,0.56,0,0
U202002791,Renata Ramirez Zapata,2020,10,Ingeniería de Sistemas de Información,0.52,0,0
U202102792,Noelia Morales Romero,2021,8,Administración y Negocios Internacionales,0.57,0,0
U201802793,Aldo Reyes Delgado,2018,10,Administración y Finanzas,0.46,1,0
U201902794,Gonzalo Torres Escobar,2019,10,Ingeniería de Gestión Empresarial,0.53,0,0
U201802795,Sebastian Herrera Vega,2018,10,Ingeniería de Ciberseguridad,0.76,0,0
U202002796,Roxana Soto Campos,2020,10,Ingeniería de Software,0.74,0,0
U201902797,Belen Lopez Valdez,2019,10,Administración y Finanzas,0.96,0,0
U201902798,Renata Huamani Aguilar,2019,10,Contabilidad y Finanzas,0.68,0,0
U202202799,Thiago Dominguez Valdez,2022,7,Administración y Marketing,0.68,0,0
U201802800,Belen Rojas Mamani,2018,10,Ingeniería de Ciberseguridad,0.45,0,0
U202002801,Javier Dominguez Castañeda,2020,10,Ingeniería de Ciberseguridad,0.53,0,0
U202302802,Noelia Cabrera Zapata,2023,4,Ingeniería de Sistemas de Información,0.72,0,0
U201902803,Valentino Mendoza Romero,2019,10,Ingeniería de Gestión Empresarial,0.45,0,0
U202202804,Bruno Chavez Silva,2022,7,Contabilidad y Finanzas,0.44,0,0
U202502805,Bruno Morales Vega,2025,1,Economía y Ciencia de Datos,0.5,0,0
U202402806,Thiago Cabrera Romero,2024,3,Ingeniería Civil,0.66,0,0
U201702807,Natalia Alvarez Mamani,2017,10,Comunicación e Imagen Empresarial,0.7,0,0
U202002808,Laura Dominguez Rivera,2020,10,Ingeniería de Ciberseguridad,1,0,0
U202202809,Liliana Perez Rivera,2022,6,Administración,0.78,0,0
